location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Belgium,2021-08-06,60,69,96.31,94.18,0.0
Belgium,2021-08-06,70,79,104.1,102.86,0.0
Belgium,2021-08-06,80,,110.9,108.87,0.0
Belgium,2021-08-13,0,17,14.46,2.9,0.0
Belgium,2021-08-13,18,24,71.05,55.6,0.0
Belgium,2021-08-13,25,49,77.86,74.05,0.0
Belgium,2021-08-13,50,59,88.61,86.71,0.0
Belgium,2021-08-13,60,69,96.49,95.37,0.0
Belgium,2021-08-13,70,79,104.23,103.21,0.0
Belgium,2021-08-13,80,,111.02,109.12,0.0
Belgium,2021-08-20,0,17,15.42,6.21,0.0
Belgium,2021-08-20,18,24,72.02,63.1,0.0
Belgium,2021-08-20,25,49,78.41,75.24,0.0
Belgium,2021-08-20,50,59,88.82,87.29,0.0
Belgium,2021-08-20,60,69,96.61,95.66,0.0
Belgium,2021-08-20,70,79,104.32,103.4,0.0
Belgium,2021-08-20,80,,111.09,109.26,0.0
Belgium,2021-08-27,0,17,16.22,11.0,0.0
Belgium,2021-08-27,18,24,73.03,67.73,0.0
Belgium,2021-08-27,25,49,78.92,76.18,0.0
Belgium,2021-08-27,50,59,89.01,87.78,0.0
Belgium,2021-08-27,60,69,96.71,95.93,0.0
Belgium,2021-08-27,70,79,104.4,103.6,0.0
Belgium,2021-08-27,80,,111.16,109.42,0.0
Belgium,2021-09-03,0,17,16.96,13.89,0.0
Belgium,2021-09-03,18,24,74.08,69.58,0.0
Belgium,2021-09-03,25,49,79.43,76.94,0.0
Belgium,2021-09-03,50,59,89.18,88.15,0.0
Belgium,2021-09-03,60,69,96.81,96.13,0.0
Belgium,2021-09-03,70,79,104.47,103.74,0.0
Belgium,2021-09-03,80,,111.22,109.52,0.0
Belgium,2021-09-10,0,17,17.47,14.9,0.0
Belgium,2021-09-10,18,24,74.91,70.7,0.0
Belgium,2021-09-10,25,49,79.84,77.53,0.0
Belgium,2021-09-10,50,59,89.34,88.39,0.0
Belgium,2021-09-10,60,69,96.9,96.26,0.01
Belgium,2021-09-10,70,79,104.53,103.84,0.01
Belgium,2021-09-10,80,,111.26,109.59,0.01
Belgium,2021-09-17,0,17,17.79,15.63,0.0
Belgium,2021-09-17,18,24,75.64,71.75,0.01
Belgium,2021-09-17,25,49,80.21,78.11,0.07
Belgium,2021-09-17,50,59,89.49,88.63,0.19
Belgium,2021-09-17,60,69,96.98,96.37,0.32
Belgium,2021-09-17,70,79,104.59,103.92,0.49
Belgium,2021-09-17,80,,111.31,109.65,0.3
Belgium,2021-09-24,0,17,18.12,16.47,0.0
Belgium,2021-09-24,18,24,76.45,72.86,0.05
Belgium,2021-09-24,25,49,80.63,78.67,0.22
Belgium,2021-09-24,50,59,89.67,88.85,0.69
Belgium,2021-09-24,60,69,97.09,96.49,1.35
Belgium,2021-09-24,70,79,104.66,104.0,2.41
Belgium,2021-09-24,80,,111.37,109.71,2.13
Belgium,2021-10-01,0,17,18.42,17.12,0.01
Belgium,2021-10-01,18,24,77.18,73.91,0.11
Belgium,2021-10-01,25,49,81.02,79.19,0.47
Belgium,2021-10-01,50,59,89.83,89.05,1.46
Belgium,2021-10-01,60,69,97.19,96.6,2.99
Belgium,2021-10-01,70,79,104.73,104.07,5.24
Belgium,2021-10-01,80,,111.43,109.77,5.5
Belgium,2021-10-08,0,17,18.64,17.5,0.02
Belgium,2021-10-08,18,24,77.73,74.63,0.17
Belgium,2021-10-08,25,49,81.32,79.56,0.71
Belgium,2021-10-08,50,59,89.95,89.19,2.15
Belgium,2021-10-08,60,69,97.28,96.69,4.21
Belgium,2021-10-08,70,79,104.79,104.14,7.01
Belgium,2021-10-08,80,,111.48,109.85,18.23
Belgium,2021-10-15,0,17,18.85,17.85,0.02
Belgium,2021-10-15,18,24,78.29,75.42,0.2
Belgium,2021-10-15,25,49,81.62,79.95,0.81
Belgium,2021-10-15,50,59,90.07,89.35,2.43
Belgium,2021-10-15,60,69,97.36,96.78,4.91
Belgium,2021-10-15,70,79,104.84,104.2,8.87
