location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Estonia,2021-10-15,50,59,69.81,68.68,3.95
Estonia,2021-10-15,60,69,72.81,71.44,3.6
Estonia,2021-10-15,70,79,80.24,78.79,2.78
Estonia,2021-10-15,80,,82.29,80.25,3.07
Estonia,2021-10-22,0,17,11.91,11.05,0.54
Estonia,2021-10-22,18,24,64.02,61.61,3.98
Estonia,2021-10-22,25,49,61.39,59.9,4.16
Estonia,2021-10-22,50,59,70.66,69.54,4.91
Estonia,2021-10-22,60,69,73.55,72.12,4.71
Estonia,2021-10-22,70,79,80.79,79.28,4.46
Estonia,2021-10-22,80,,82.81,80.72,6.11
Estonia,2021-10-29,0,17,12.35,11.31,0.57
Estonia,2021-10-29,18,24,65.57,63.01,4.31
Estonia,2021-10-29,25,49,62.76,61.02,4.94
Estonia,2021-10-29,50,59,71.77,70.38,6.62
Estonia,2021-10-29,60,69,74.52,72.76,7.46
Estonia,2021-10-29,70,79,81.58,79.77,9.89
Estonia,2021-10-29,80,,83.6,81.19,17.14
Estonia,2021-11-05,0,17,12.82,11.57,0.59
Estonia,2021-11-05,18,24,66.86,64.06,4.77
Estonia,2021-11-05,25,49,63.85,61.85,6.23
Estonia,2021-11-05,50,59,72.69,70.96,9.67
Estonia,2021-11-05,60,69,75.41,73.28,12.11
Estonia,2021-11-05,70,79,82.37,80.18,17.76
Estonia,2021-11-05,80,,84.43,81.64,28.7
Estonia,2021-11-12,0,17,13.13,11.74,0.61
Estonia,2021-11-12,18,24,67.71,64.77,5.33
Estonia,2021-11-12,25,49,64.52,62.42,7.5
Estonia,2021-11-12,50,59,73.19,71.35,12.33
Estonia,2021-11-12,60,69,75.96,73.67,16.44
Estonia,2021-11-12,70,79,82.87,80.51,24.52
Estonia,2021-11-12,80,,85.05,82.02,36.09
Estonia,2021-11-19,0,17,13.38,11.91,0.63
Estonia,2021-11-19,18,24,68.4,65.47,5.92
Estonia,2021-11-19,25,49,65.07,63.0,8.86
Estonia,2021-11-19,50,59,73.58,71.76,15.24
Estonia,2021-11-19,60,69,76.33,74.04,20.77
Estonia,2021-11-19,70,79,83.21,80.83,31.09
Estonia,2021-11-19,80,,85.55,82.38,41.63
Estonia,2021-11-26,0,17,13.58,12.11,0.65
Estonia,2021-11-26,18,24,68.98,66.15,6.45
Estonia,2021-11-26,25,49,65.5,63.61,9.93
Estonia,2021-11-26,50,59,73.89,72.19,17.37
Estonia,2021-11-26,60,69,76.6,74.45,24.5
Estonia,2021-11-26,70,79,83.47,81.14,37.39
Estonia,2021-11-26,80,,85.92,82.76,45.85
Estonia,2021-12-03,0,17,13.76,12.38,0.67
Estonia,2021-12-03,18,24,69.47,66.96,7.01
Estonia,2021-12-03,25,49,65.87,64.28,10.93
Estonia,2021-12-03,50,59,74.13,72.67,19.51
Estonia,2021-12-03,60,69,76.79,74.89,28.44
Estonia,2021-12-03,70,79,83.68,81.52,43.01
Estonia,2021-12-03,80,,86.19,83.16,49.23
Estonia,2021-12-10,0,17,13.89,12.76,0.7
Estonia,2021-12-10,18,24,69.92,67.9,7.63
Estonia,2021-12-10,25,49,66.16,64.96,12.12
Estonia,2021-12-10,50,59,74.32,73.25,22.1
Estonia,2021-12-10,60,69,76.94,75.46,32.94
Estonia,2021-12-10,70,79,83.82,82.04,47.98
Estonia,2021-12-10,80,,86.36,83.75,51.84
Estonia,2021-12-17,0,17,14.02,13.18,0.75
Estonia,2021-12-17,18,24,70.27,68.72,8.49
Estonia,2021-12-17,25,49,66.43,65.56,13.8
Estonia,2021-12-17,50,59,74.48,73.75,26.12
Estonia,2021-12-17,60,69,77.09,76.02,37.19
Estonia,2021-12-17,70,79,83.95,82.56,52.06
Estonia,2021-12-17,80,,86.5,84.41,54.21
Estonia,2021-12-24,0,17,14.33,13.46,0.78
Estonia,2021-12-24,18,24,70.5,69.22,9.81
Estonia,2021-12-24,25,49,66.6,65.89,15.61
Estonia,2021-12-24,50,59,74.58,73.98,28.94
Estonia,2021-12-24,60,69,77.18,76.3,39.46
Estonia,2021-12-24,70,79,84.02,82.84,54.03
Estonia,2021-12-24,80,,86.61,84.76,55.42
Estonia,2021-12-31,0,17,14.85,13.83,0.82
Estonia,2021-12-31,18,24,70.74,69.65,11.49
Estonia,2021-12-31,25,49,66.77,66.2,17.67
Estonia,2021-12-31,50,59,74.67,74.19,31.33
Estonia,2021-12-31,60,69,77.23,76.48,41.17
Estonia,2021-12-31,70,79,84.07,83.03,55.45
Estonia,2021-12-31,80,,86.71,85.03,56.38
Estonia,2022-01-07,0,17,15.53,14.28,0.87
Estonia,2022-01-07,18,24,71.1,70.18,13.59
Estonia,2022-01-07,25,49,66.98,66.53,20.23
Estonia,2022-01-07,50,59,74.79,74.39,33.86
Estonia,2022-01-07,60,69,77.3,76.64,43.15
Estonia,2022-01-07,70,79,84.11,83.19,57.09
Estonia,2022-01-07,80,,86.77,85.23,57.53
Estonia,2022-01-14,0,17,16.0,14.6,0.91
Estonia,2022-01-14,18,24,71.43,70.62,15.88
Estonia,2022-01-14,25,49,67.17,66.79,22.93
Estonia,2022-01-14,50,59,74.89,74.56,36.71
Estonia,2022-01-14,60,69,77.37,76.81,45.63
Estonia,2022-01-14,70,79,84.19,83.37,59.01
Estonia,2022-01-14,80,,86.85,85.45,58.79
Estonia,2022-01-21,0,17,16.35,14.83,0.95
Estonia,2022-01-21,18,24,71.75,71.0,17.99
Estonia,2022-01-21,25,49,67.32,67.0,25.0
Estonia,2022-01-21,50,59,74.96,74.68,38.82
Estonia,2022-01-21,60,69,77.45,76.93,47.43
Estonia,2022-01-21,70,79,84.24,83.48,60.35
Estonia,2022-01-21,80,,86.95,85.6,59.78
Estonia,2022-01-28,0,17,16.58,15.07,1.0
Estonia,2022-01-28,18,24,71.98,71.3,19.71
Estonia,2022-01-28,25,49,67.43,67.16,26.51
Estonia,2022-01-28,50,59,75.02,74.78,40.29
Estonia,2022-01-28,60,69,77.52,77.04,48.77
Estonia,2022-01-28,70,79,84.29,83.57,61.33
Estonia,2022-01-28,80,,87.01,85.7,60.48
Estonia,2022-02-04,0,17,16.67,15.29,1.04
Estonia,2022-02-04,18,24,72.12,71.49,20.84
Estonia,2022-02-04,25,49,67.5,67.27,27.52
Estonia,2022-02-04,50,59,75.06,74.85,41.35
Estonia,2022-02-04,60,69,77.55,77.1,49.71
Estonia,2022-02-04,70,79,84.32,83.63,61.98
Estonia,2022-02-04,80,,87.04,85.77,60.97
Estonia,2022-02-11,0,17,16.73,15.58,1.09
Estonia,2022-02-11,18,24,72.24,71.66,21.54
Estonia,2022-02-11,25,49,67.55,67.34,28.18
Estonia,2022-02-11,50,59,75.09,74.9,42.04
Estonia,2022-02-11,60,69,77.58,77.15,50.32
Estonia,2022-02-11,70,79,84.35,83.68,62.42
Estonia,2022-02-11,80,,87.09,85.85,61.34
Estonia,2022-02-18,0,17,16.77,15.88,1.14
Estonia,2022-02-18,18,24,72.3,71.77,22.07
Estonia,2022-02-18,25,49,67.59,67.42,28.71
Estonia,2022-02-18,50,59,75.11,74.94,42.54
Estonia,2022-02-18,60,69,77.59,77.19,50.8
Estonia,2022-02-18,70,79,84.37,83.71,62.78
Estonia,2022-02-18,80,,87.12,85.91,61.6
Estonia,2022-02-25,0,17,16.8,16.07,1.17
Estonia,2022-02-25,18,24,72.38,71.9,22.57
Estonia,2022-02-25,25,49,67.63,67.49,29.17
