location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Portugal,2021-09-17,5,9,0.01,0.0,0.0
Portugal,2021-09-17,50,59,99.54,92.35,0.53
Portugal,2021-09-17,60,69,102.81,95.92,0.41
Portugal,2021-09-17,70,79,104.75,99.85,0.52
Portugal,2021-09-17,80,,102.26,95.71,2.34
Portugal,2021-09-24,10,14,51.93,41.35,0.04
Portugal,2021-09-24,15,17,90.29,76.65,0.11
Portugal,2021-09-24,18,24,91.7,78.02,0.28
Portugal,2021-09-24,25,49,96.1,85.25,0.48
Portugal,2021-09-24,50,59,99.73,92.68,0.54
Portugal,2021-09-24,60,69,102.92,96.19,0.43
Portugal,2021-09-24,70,79,104.84,100.05,0.54
Portugal,2021-09-24,80,,102.35,95.87,2.35
Portugal,2021-10-01,0,4,0.01,0.0,0.0
Portugal,2021-10-01,10,14,52.37,43.47,0.04
Portugal,2021-10-01,15,17,90.72,78.73,0.12
Portugal,2021-10-01,18,24,92.41,79.53,0.29
Portugal,2021-10-01,25,49,96.47,85.94,0.5
Portugal,2021-10-01,5,9,0.01,0.0,0.0
Portugal,2021-10-01,50,59,99.85,92.93,0.57
Portugal,2021-10-01,60,69,103.0,96.39,0.46
Portugal,2021-10-01,70,79,104.9,100.21,0.56
Portugal,2021-10-01,80,,102.41,95.98,2.37
Portugal,2021-10-08,0,4,0.01,0.0,0.0
Portugal,2021-10-08,10,14,52.72,44.87,0.04
Portugal,2021-10-08,15,17,91.01,80.0,0.12
Portugal,2021-10-08,18,24,92.87,80.79,0.3
Portugal,2021-10-08,25,49,96.71,86.52,0.52
Portugal,2021-10-08,5,9,0.01,0.0,0.0
Portugal,2021-10-08,50,59,99.92,93.11,0.59
Portugal,2021-10-08,60,69,103.04,96.57,0.48
Portugal,2021-10-08,70,79,104.94,100.34,0.59
Portugal,2021-10-08,80,,102.44,96.07,2.38
Portugal,2021-10-15,0,4,0.01,0.0,0.0
Portugal,2021-10-15,10,14,53.07,45.75,0.05
Portugal,2021-10-15,15,17,91.33,80.75,0.12
Portugal,2021-10-15,18,24,93.42,81.84,0.31
Portugal,2021-10-15,25,49,96.99,87.06,0.55
Portugal,2021-10-15,5,9,0.02,0.0,0.0
Portugal,2021-10-15,50,59,100.0,93.27,0.65
Portugal,2021-10-15,60,69,103.09,96.72,0.6
Portugal,2021-10-15,70,79,104.97,100.47,0.88
Portugal,2021-10-15,80,,102.48,96.16,5.7
Portugal,2021-10-22,0,4,0.01,0.0,0.0
Portugal,2021-10-22,10,14,53.37,46.29,0.05
Portugal,2021-10-22,15,17,91.57,81.21,0.13
Portugal,2021-10-22,18,24,93.81,82.66,0.34
Portugal,2021-10-22,25,49,97.19,87.49,0.61
Portugal,2021-10-22,5,9,0.02,0.0,0.0
Portugal,2021-10-22,50,59,100.06,93.4,0.74
Portugal,2021-10-22,60,69,103.13,96.86,0.84
Portugal,2021-10-22,70,79,105.01,100.57,1.47
Portugal,2021-10-22,80,,102.52,96.25,20.99
Portugal,2021-10-29,0,4,0.01,0.0,0.0
Portugal,2021-10-29,10,14,53.68,46.67,0.05
Portugal,2021-10-29,15,17,91.8,81.53,0.14
Portugal,2021-10-29,18,24,94.2,83.14,0.36
Portugal,2021-10-29,25,49,97.4,87.75,0.66
Portugal,2021-10-29,5,9,0.02,0.0,0.0
Portugal,2021-10-29,50,59,100.12,93.47,0.83
Portugal,2021-10-29,60,69,103.17,96.97,1.25
Portugal,2021-10-29,70,79,105.04,100.65,2.42
Portugal,2021-10-29,80,,102.55,96.31,35.45
Portugal,2021-11-05,0,4,0.01,0.0,0.0
Portugal,2021-11-05,10,14,53.95,46.99,0.05
Portugal,2021-11-05,15,17,91.99,81.8,0.15
Portugal,2021-11-05,18,24,94.5,83.51,0.38
Portugal,2021-11-05,25,49,97.55,87.95,0.72
Portugal,2021-11-05,5,9,0.03,0.01,0.0
Portugal,2021-11-05,50,59,100.16,93.53,0.93
Portugal,2021-11-05,60,69,103.19,97.01,1.42
Portugal,2021-11-05,70,79,105.06,100.69,4.63
Portugal,2021-11-05,80,,102.59,96.34,47.55
Portugal,2021-11-12,0,4,0.01,0.0,0.0
Portugal,2021-11-12,10,14,54.32,47.3,0.05
Portugal,2021-11-12,15,17,92.28,82.05,0.16
Portugal,2021-11-12,18,24,94.86,83.91,0.44
Portugal,2021-11-12,25,49,97.74,88.19,0.85
Portugal,2021-11-12,5,9,0.03,0.01,0.0
Portugal,2021-11-12,50,59,100.22,93.61,1.1
Portugal,2021-11-12,60,69,103.23,97.07,2.09
Portugal,2021-11-12,70,79,105.09,100.74,11.01
Portugal,2021-11-12,80,,102.64,96.4,61.53
Portugal,2021-11-19,0,4,0.01,0.0,0.0
Portugal,2021-11-19,10,14,54.87,47.6,0.06
Portugal,2021-11-19,15,17,92.68,82.28,0.17
Portugal,2021-11-19,18,24,95.38,84.26,0.65
Portugal,2021-11-19,25,49,98.01,88.41,1.57
Portugal,2021-11-19,5,9,0.04,0.01,0.0
Portugal,2021-11-19,50,59,100.31,93.67,1.9
Portugal,2021-11-19,60,69,103.3,97.12,5.3
Portugal,2021-11-19,70,79,105.17,100.79,22.15
Portugal,2021-11-19,80,,102.7,96.44,70.28
Portugal,2021-11-26,0,4,0.01,0.0,0.0
Portugal,2021-11-26,10,14,55.4,47.87,0.06
Portugal,2021-11-26,15,17,93.05,82.51,0.19
Portugal,2021-11-26,18,24,95.86,84.57,1.44
Portugal,2021-11-26,25,49,98.29,88.61,3.47
Portugal,2021-11-26,5,9,0.04,0.01,0.0
Portugal,2021-11-26,50,59,100.42,93.73,4.69
Portugal,2021-11-26,60,69,103.38,97.17,12.4
Portugal,2021-11-26,70,79,105.24,100.85,39.29
Portugal,2021-11-26,80,,102.78,96.49,77.6
Portugal,2021-12-03,0,4,0.01,0.0,0.0
Portugal,2021-12-03,10,14,56.11,48.21,0.07
Portugal,2021-12-03,15,17,93.52,82.79,0.21
Portugal,2021-12-03,18,24,96.52,84.9,1.98
Portugal,2021-12-03,25,49,98.7,88.82,4.64
Portugal,2021-12-03,5,9,0.05,0.02,0.0
Portugal,2021-12-03,50,59,100.57,93.8,8.16
Portugal,2021-12-03,60,69,103.47,97.24,25.21
Portugal,2021-12-03,70,79,105.32,100.9,55.37
Portugal,2021-12-03,80,,102.84,96.54,81.61
Portugal,2021-12-10,0,4,0.01,0.01,0.0
Portugal,2021-12-10,10,14,56.77,48.68,0.07
Portugal,2021-12-10,15,17,93.94,83.1,0.23
Portugal,2021-12-10,18,24,97.08,85.29,2.42
Portugal,2021-12-10,25,49,99.04,89.08,5.72
Portugal,2021-12-10,5,9,0.05,0.03,0.0
Portugal,2021-12-10,50,59,100.69,93.9,13.7
Portugal,2021-12-10,60,69,103.56,97.32,35.57
Portugal,2021-12-10,70,79,105.38,100.97,74.05
Portugal,2021-12-10,80,,102.89,96.61,84.83
Portugal,2021-12-17,0,4,0.01,0.01,0.0
Portugal,2021-12-17,10,14,71.4,48.97,0.08
Portugal,2021-12-17,15,17,94.17,83.31,0.24
Portugal,2021-12-17,18,24,97.41,85.57,2.98
Portugal,2021-12-17,25,49,99.24,89.27,7.33
Portugal,2021-12-17,5,9,5.51,0.03,0.0
Portugal,2021-12-17,50,59,100.76,93.97,15.38
Portugal,2021-12-17,60,69,103.61,97.4,43.53
Portugal,2021-12-17,70,79,105.43,101.05,82.83
Portugal,2021-12-17,80,,102.94,96.68,87.05
Portugal,2021-12-24,0,4,0.01,0.01,0.0
Portugal,2021-12-24,10,14,72.13,49.41,0.08
Portugal,2021-12-24,15,17,94.46,83.54,0.26
Portugal,2021-12-24,18,24,97.71,85.87,3.49
Portugal,2021-12-24,25,49,99.38,89.47,8.83
Portugal,2021-12-24,5,9,5.6,0.03,0.0
Portugal,2021-12-24,50,59,100.82,94.06,18.29
Portugal,2021-12-24,60,69,103.65,97.46,53.09
Portugal,2021-12-24,70,79,105.46,101.1,85.14
Portugal,2021-12-24,80,,102.96,96.72,88.05
Portugal,2021-12-31,0,4,0.01,0.01,0.0
Portugal,2021-12-31,10,14,72.74,49.99,0.08
Portugal,2021-12-31,15,17,94.7,83.83,0.28
Portugal,2021-12-31,18,24,97.98,86.22,3.98
Portugal,2021-12-31,25,49,99.54,89.75,9.87
Portugal,2021-12-31,5,9,5.78,0.04,0.0
Portugal,2021-12-31,50,59,100.88,94.18,28.12
Portugal,2021-12-31,60,69,103.7,97.56,66.39
Portugal,2021-12-31,70,79,105.49,101.16,87.8
Portugal,2021-12-31,80,,102.99,96.77,89.04
Portugal,2022-01-07,0,4,0.02,0.01,0.0
Portugal,2022-01-07,10,14,82.32,50.47,0.09
Portugal,2022-01-07,15,17,94.97,84.05,0.3
Portugal,2022-01-07,18,24,98.17,86.43,4.73
Portugal,2022-01-07,25,49,99.67,89.91,13.23
Portugal,2022-01-07,5,9,42.23,0.08,0.0
Portugal,2022-01-07,50,59,100.93,94.25,38.82
Portugal,2022-01-07,60,69,103.73,97.62,74.56
Portugal,2022-01-07,70,79,105.52,101.2,89.41
Portugal,2022-01-07,80,,103.02,96.8,89.77
