date,indicator,value,entity
2021-02-10,Daily ICU occupancy,1521.0,Chile
2021-02-11,Daily ICU occupancy,1538.0,Chile
2021-02-12,Daily ICU occupancy,1544.0,Chile
2021-02-13,Daily ICU occupancy,1530.0,Chile
2021-02-14,Daily ICU occupancy,1552.0,Chile
2021-02-15,Daily ICU occupancy,1558.0,Chile
2021-02-16,Daily ICU occupancy,1573.0,Chile
2021-02-17,Daily ICU occupancy,1579.0,Chile
2021-02-18,Daily ICU occupancy,1569.0,Chile
2021-02-19,Daily ICU occupancy,1556.0,Chile
2021-02-20,Daily ICU occupancy,1574.0,Chile
2021-02-21,Daily ICU occupancy,1574.0,Chile
2021-02-22,Daily ICU occupancy,1584.0,Chile
2021-02-23,Daily ICU occupancy,1640.0,Chile
2021-02-24,Daily ICU occupancy,1629.0,Chile
2021-02-25,Daily ICU occupancy,1635.0,Chile
2021-02-26,Daily ICU occupancy,1658.0,Chile
2021-02-27,Daily ICU occupancy,1659.0,Chile
2021-02-28,Daily ICU occupancy,1654.0,Chile
2021-03-01,Daily ICU occupancy,1675.0,Chile
2021-03-02,Daily ICU occupancy,1683.0,Chile
2021-03-03,Daily ICU occupancy,1711.0,Chile
2021-03-04,Daily ICU occupancy,1721.0,Chile
2021-03-05,Daily ICU occupancy,1755.0,Chile
2021-03-06,Daily ICU occupancy,1754.0,Chile
2021-03-07,Daily ICU occupancy,1777.0,Chile
2021-03-08,Daily ICU occupancy,1821.0,Chile
2021-03-09,Daily ICU occupancy,1839.0,Chile
2021-03-10,Daily ICU occupancy,1881.0,Chile
2021-03-11,Daily ICU occupancy,1910.0,Chile
2021-03-12,Daily ICU occupancy,1926.0,Chile
2021-03-13,Daily ICU occupancy,1960.0,Chile
2021-03-14,Daily ICU occupancy,2015.0,Chile
2021-03-15,Daily ICU occupancy,2053.0,Chile
2021-03-16,Daily ICU occupancy,2099.0,Chile
2021-03-17,Daily ICU occupancy,2133.0,Chile
2021-03-18,Daily ICU occupancy,2152.0,Chile
2021-03-19,Daily ICU occupancy,2193.0,Chile
2021-03-20,Daily ICU occupancy,2227.0,Chile
2021-03-21,Daily ICU occupancy,2229.0,Chile
2021-03-22,Daily ICU occupancy,2269.0,Chile
2021-03-23,Daily ICU occupancy,2311.0,Chile
2021-03-24,Daily ICU occupancy,2348.0,Chile
2021-03-25,Daily ICU occupancy,2416.0,Chile
2021-03-26,Daily ICU occupancy,2466.0,Chile
2021-03-27,Daily ICU occupancy,2514.0,Chile
