entity,indicator,date,value
Ireland,Weekly new ICU admissions,2021-10-24,36.73020732789935
Ireland,Weekly new hospital admissions,2021-10-31,338.5135324003696
Ireland,Weekly new ICU admissions,2021-10-31,38.71562394021823
Ireland,Weekly new hospital admissions,2021-11-07,356.38228191123955
Ireland,Weekly new ICU admissions,2021-11-07,54.59895683876929
Ireland,Weekly new hospital admissions,2021-11-14,459.6239457518216
Ireland,Weekly new ICU admissions,2021-11-14,52.61354022645041
Ireland,Weekly new hospital admissions,2021-11-21,396.0906141576173
Ireland,Weekly new ICU admissions,2021-11-21,51.62083192029096
Ireland,Weekly new hospital admissions,2021-11-28,353.4041569927613
Ireland,Weekly new ICU admissions,2021-11-28,40.70104055253711
Ireland,Weekly new hospital admissions,2021-12-05,378.2218646467473
Ireland,Weekly new ICU admissions,2021-12-05,35.7374990217399
Ireland,Weekly new hospital admissions,2021-12-12,352.4114486866018
Ireland,Weekly new ICU admissions,2021-12-12,45.664582083334324
Ireland,Weekly new hospital admissions,2021-12-19,360.3531151358773
Ireland,Weekly new ICU admissions,2021-12-19,23.824999347826598
Ireland,Weekly new hospital admissions,2021-12-26,396.0906141576173
Ireland,Weekly new ICU admissions,2021-12-26,29.781249184783253
Ireland,Weekly new hospital admissions,2022-01-02,643.2749823913183
Ireland,Weekly new ICU admissions,2022-01-02,24.81770765398604
Ireland,Weekly new hospital admissions,2022-01-09,794.1666449275534
Ireland,Weekly new ICU admissions,2022-01-09,25.810415960145487
Ireland,Weekly new hospital admissions,2022-01-16,800.12289476451
Ireland,Weekly new ICU admissions,2022-01-16,24.81770765398604
Ireland,Weekly new hospital admissions,2022-01-23,719.7135219655954
Ireland,Weekly new ICU admissions,2022-01-23,18.861457817029393
Ireland,Weekly new hospital admissions,2022-01-30,1416.5947528895233
Ireland,Weekly new ICU admissions,2022-01-30,16.87604120471051
Ireland,Weekly new hospital admissions,2022-02-06,635.333315942043
Ireland,Weekly new ICU admissions,2022-02-06,12.90520798007274
Ireland,Weekly new hospital admissions,2022-02-13,602.5739418387811
Ireland,Weekly new ICU admissions,2022-02-13,9.927083061594418
Ireland,Weekly new hospital admissions,2022-02-20,631.362482717405
Ireland,Weekly new ICU admissions,2022-02-20,8.934374755434975
Ireland,Weekly new hospital admissions,2022-02-27,584.7051923279113
Ireland,Weekly new ICU admissions,2022-02-27,6.948958143116091
Ireland,Weekly new hospital admissions,2022-03-06,753.4656043750163
Ireland,Weekly new ICU admissions,2022-03-06,15.883332898551066
Ireland,Weekly new hospital admissions,2022-03-13,964.9124735869774
Ireland,Weekly new ICU admissions,2022-03-13,11.912499673913299
Ireland,Weekly new hospital admissions,2022-03-20,1012.5624722826308
Ireland,Weekly new ICU admissions,2022-03-20,24.81770765398604
Ireland,Weekly new hospital admissions,2022-03-27,1626.0562054891657
Ireland,Weekly new ICU admissions,2022-03-27,17.86874951086995
Ireland,Weekly new hospital admissions,2022-04-03,1366.9593375815512
Ireland,Weekly new ICU admissions,2022-04-03,17.86874951086995
Ireland,Weekly new hospital admissions,2022-04-10,1025.4676802627034
Ireland,Weekly new ICU admissions,2022-04-10,7.941666449275533
Ireland,Weekly new hospital admissions,2022-04-17,753.4656043750163
Ireland,Weekly new ICU admissions,2022-04-17,4.963541530797209
Ireland,Weekly new hospital admissions,2022-04-24,552.9385265308091
Ireland,Weekly new ICU admissions,2022-04-24,5.956249836956648
Ireland,Weekly new hospital admissions,2022-05-01,438.77707132247326
Ireland,Weekly new ICU admissions,2022-05-01,2.978124918478324
Ireland,Weekly new hospital admissions,2022-05-08,410.9812387500089
Ireland,Weekly new ICU admissions,2022-05-08,2.978124918478324
Ireland,Weekly new hospital admissions,2022-05-15,325.60832442029687
Ireland,Weekly new ICU admissions,2022-05-15,4.963541530797209
Ireland,Weekly new hospital admissions,2022-05-22,303.7687416847892
Ireland,Weekly new ICU admissions,2022-05-22,4.963541530797209
Ireland,Weekly new hospital admissions,2022-05-29,328.5864493387752
Ireland,Weekly new ICU admissions,2022-05-29,2.978124918478324
Ireland,Weekly new hospital admissions,2022-06-05,412.9666553623278
Ireland,Weekly new ICU admissions,2022-06-05,3.9708332246377664
Ireland,Weekly new hospital admissions,2022-06-12,474.51457034421315
Ireland,Weekly new ICU admissions,2022-06-12,4.963541530797209
Ireland,Weekly new hospital admissions,2022-06-19,589.6687338587084
Ireland,Weekly new ICU admissions,2022-06-19,6.948958143116091
Ireland,Weekly new hospital admissions,2022-06-26,842.8093519293661
Ireland,Weekly new ICU admissions,2022-06-26,4.963541530797209
Ireland,Weekly new hospital admissions,2022-07-03,782.2541452536402
Ireland,Weekly new ICU admissions,2022-07-03,4.963541530797209
Ireland,Weekly new hospital admissions,2022-07-10,1004.6208058333551
Ireland,Weekly new ICU admissions,2022-07-10,10.919791367753858
Ireland,Weekly new hospital admissions,2022-07-17,906.3426835235703
Ireland,Weekly new ICU admissions,2022-07-17,6.948958143116091
Ireland,Weekly new hospital admissions,2022-07-24,556.9093597554469
Ireland,Weekly new ICU admissions,2022-07-24,3.9708332246377664
Ireland,Weekly new hospital admissions,2022-07-31,523.1572773460259
Ireland,Weekly new ICU admissions,2022-07-31,3.9708332246377664
Ireland,Weekly new hospital admissions,2022-08-07,361.34582344203676
Ireland,Weekly new ICU admissions,2022-08-07,2.978124918478324
Ireland,Weekly new hospital admissions,2022-08-14,444.73332115942986
Ireland,Weekly new ICU admissions,2022-08-14,4.963541530797209
Ireland,Weekly new hospital admissions,2022-08-21,376.23644803442846
Ireland,Weekly new ICU admissions,2022-08-21,3.9708332246377664
Ireland,Weekly new hospital admissions,2022-08-28,336.5281157880508
Ireland,Weekly new ICU admissions,2022-08-28,1.9854166123188808
Ireland,Weekly new hospital admissions,2022-09-04,299.7979084601514
Ireland,Weekly new ICU admissions,2022-09-04,2.978124918478324
Ireland,Weekly new hospital admissions,2022-09-11,287.8854087862381
Ireland,Weekly new ICU admissions,2022-09-11,0.9927083061594377
Ireland,Weekly new hospital admissions,2022-09-18,295.8270752355137
Ireland,Weekly new ICU admissions,2022-09-18,1.9854166123188808
Ireland,Weekly new hospital admissions,2022-09-25,371.27290650363125
Ireland,Weekly new ICU admissions,2022-09-25,0.9927083061594377
Ireland,Weekly new hospital admissions,2022-10-02,445.72602946558936
Ireland,Weekly new ICU admissions,2022-10-02,3.9708332246377664
Ireland,Weekly new hospital admissions,2022-10-09,470.5437371195754
Ireland,Weekly new ICU admissions,2022-10-09,1.9854166123188808
Ireland,Weekly new hospital admissions,2022-10-16,472.5291537318944
Ireland,Weekly new ICU admissions,2022-10-16,2.978124918478324
Ireland,Weekly new hospital admissions,2022-10-23,477.49269526269154
Ireland,Weekly new ICU admissions,2022-10-23,7.941666449275533
Ireland,Weekly new hospital admissions,2022-10-30,392.11978093297955
Ireland,Weekly new ICU admissions,2022-10-30,5.956249836956648
Ireland,Weekly new hospital admissions,2022-11-06,357.374990217399
Ireland,Weekly new ICU admissions,2022-11-06,1.9854166123188808
Ireland,Weekly new hospital admissions,2022-11-13,474.51457034421315
Ireland,Weekly new ICU admissions,2022-11-13,0.0
Ireland,Weekly new hospital admissions,2022-11-20,392.11978093297955
Ireland,Weekly new ICU admissions,2022-11-20,0.9927083061594377
Ireland,Weekly new hospital admissions,2022-11-27,426.86457164855995
Ireland,Weekly new ICU admissions,2022-11-27,2.978124918478324
Ireland,Weekly new hospital admissions,2022-12-04,471.5364454257349
Ireland,Weekly new ICU admissions,2022-12-04,5.956249836956648
Ireland,Weekly new hospital admissions,2022-12-11,540.0333185507363
Ireland,Weekly new ICU admissions,2022-12-11,5.956249836956648
Ireland,Weekly new hospital admissions,2022-12-18,644.2676906974777
Ireland,Weekly new ICU admissions,2022-12-18,5.956249836956648
Ireland,Weekly new hospital admissions,2022-12-25,760.4145625181322
Ireland,Weekly new ICU admissions,2022-12-25,3.9708332246377664
Ireland,Weekly new hospital admissions,2023-01-01,623.4208162681292
Ireland,Weekly new ICU admissions,2023-01-01,13.897916286232181
Ireland,Weekly new hospital admissions,2023-01-08,585.6979006340706
Ireland,Weekly new ICU admissions,2023-01-08,8.934374755434975
Ireland,Weekly new hospital admissions,2023-01-15,568.8218594293602
Ireland,Weekly new ICU admissions,2023-01-15,10.919791367753858
Ireland,Weekly new hospital admissions,2023-01-22,358.3676985235585
Ireland,Weekly new ICU admissions,2023-01-22,11.912499673913299
Ireland,Weekly new hospital admissions,2023-01-29,288.87811709239753
Ireland,Weekly new ICU admissions,2023-01-29,3.9708332246377664
Ireland,Weekly new hospital admissions,2023-02-05,261.0822845199332
Ireland,Weekly new ICU admissions,2023-02-05,2.978124918478324
Ireland,Weekly new hospital admissions,2023-02-12,262.0749928260926
Ireland,Weekly new ICU admissions,2023-02-12,4.963541530797209
Ireland,Weekly new hospital admissions,2023-02-19,230.30832702899048
Ireland,Weekly new ICU admissions,2023-02-19,1.9854166123188808
Ireland,Weekly new hospital admissions,2023-02-26,237.25728517210658
Ireland,Weekly new ICU admissions,2023-02-26,5.956249836956648
Ireland,Weekly new hospital admissions,2023-03-05,236.26457686594713
Ireland,Weekly new ICU admissions,2023-03-05,3.9708332246377664
Ireland,Weekly new hospital admissions,2023-03-12,324.6156161141374
Ireland,Weekly new ICU admissions,2023-03-12,0.9927083061594377
Ireland,Weekly new hospital admissions,2023-03-26,337.5208240942102
Ireland,Weekly new ICU admissions,2023-03-26,1.9854166123188808
Ireland,Weekly new hospital admissions,2020-05-17,69.48958143116093
Ireland,Weekly new ICU admissions,2020-05-17,6.948958143116091
Ireland,Weekly new hospital admissions,2020-07-05,8.934374755434975
Ireland,Weekly new ICU admissions,2020-07-05,1.9854166123188808
Ireland,Weekly new hospital admissions,2020-07-12,2.978124918478324
Ireland,Weekly new ICU admissions,2020-07-12,0.9927083061594377
Ireland,Weekly new hospital admissions,2020-07-19,8.934374755434975
Ireland,Weekly new ICU admissions,2020-07-19,0.9927083061594377
Ireland,Weekly new hospital admissions,2023-03-19,321.63749119565915
Ireland,Weekly new ICU admissions,2023-03-19,4.963541530797209
Ireland,Weekly new hospital admissions,2023-04-02,357.374990217399
Ireland,Weekly new ICU admissions,2023-04-02,5.956249836956648
Ireland,Weekly new hospital admissions,2023-04-09,368.29478158515286
Ireland,Weekly new ICU admissions,2023-04-09,0.9927083061594377
Ireland,Weekly new hospital admissions,2023-04-16,270.01665927536817
Ireland,Weekly new ICU admissions,2023-04-16,3.9708332246377664
Ireland,Weekly new hospital admissions,2023-04-23,305.75415829710806
Ireland,Weekly new ICU admissions,2023-04-23,7.941666449275533
Ireland,Weekly new hospital admissions,2023-04-30,284.9072838677598
Ireland,Weekly new ICU admissions,2023-04-30,2.978124918478324
Ireland,Weekly new hospital admissions,2023-05-07,288.87811709239753
Ireland,Weekly new ICU admissions,2023-05-07,1.9854166123188808
Ireland,Weekly new hospital admissions,2023-05-14,243.21353500906324
Ireland,Weekly new ICU admissions,2023-05-14,3.9708332246377664
Ireland,Weekly new hospital admissions,2023-05-21,250.16249315217934
Ireland,Weekly new ICU admissions,2023-05-21,3.9708332246377664
Ireland,Weekly new hospital admissions,2023-05-28,235.2718685597877
Ireland,Weekly new ICU admissions,2023-05-28,1.9854166123188808
Ireland,Weekly new hospital admissions,2023-06-04,175.7093701902212
Ireland,Weekly new ICU admissions,2023-06-04,4.963541530797209
Ireland,Weekly new hospital admissions,2023-06-11,142.9499960869596
Ireland,Weekly new ICU admissions,2023-06-11,1.9854166123188808
Ireland,Weekly new hospital admissions,2023-06-18,122.10312165761131
Ireland,Weekly new ICU admissions,2023-06-18,1.9854166123188808
Ireland,Weekly new hospital admissions,2023-06-25,131.03749641304628
Ireland,Weekly new ICU admissions,2023-06-25,0.9927083061594377
Ireland,Weekly new hospital admissions,2023-07-02,78.42395618659589
Ireland,Weekly new ICU admissions,2023-07-02,0.9927083061594377
Ireland,Weekly new hospital admissions,2023-07-09,100.26353892210362
Ireland,Weekly new ICU admissions,2023-07-09,0.9927083061594377
Ireland,Weekly new hospital admissions,2023-07-16,149.8989542300757
Ireland,Weekly new ICU admissions,2023-07-16,2.978124918478324
Ireland,Weekly new hospital admissions,2023-07-23,166.7749954347862
Ireland,Weekly new ICU admissions,2023-07-23,1.9854166123188808
Ireland,Weekly new hospital admissions,2023-08-06,368.29478158515286
Ireland,Weekly new ICU admissions,2023-08-06,2.978124918478324
Ireland,Weekly new hospital admissions,2023-08-13,422.89373842392223
Ireland,Weekly new ICU admissions,2023-08-13,6.948958143116091
Ireland,Weekly new hospital admissions,2023-08-20,422.89373842392223
Ireland,Weekly new ICU admissions,2023-08-20,6.948958143116091
Ireland,Weekly new hospital admissions,2023-08-27,370.2801981974718
Ireland,Weekly new ICU admissions,2023-08-27,3.9708332246377664
Ireland,Weekly new hospital admissions,2023-09-03,323.62290780797804
Ireland,Weekly new ICU admissions,2023-09-03,9.927083061594418
Ireland,Weekly new hospital admissions,2023-09-10,306.7468666032675
Ireland,Weekly new ICU admissions,2023-09-10,1.9854166123188808
Ireland,Weekly new hospital admissions,2023-07-30,265.05311774457095
Ireland,Weekly new ICU admissions,2023-07-30,3.9708332246377664
Ireland,Weekly new hospital admissions,2020-03-01,11.912499673913299
Ireland,Weekly new ICU admissions,2020-03-01,1.9854166123188808
Ireland,Weekly new hospital admissions,2020-03-08,38.71562394021823
Ireland,Weekly new ICU admissions,2020-03-08,0.0
