date,indicator,value,entity
2021-01-13,Daily hospital occupancy,46,Australia
2021-01-14,Daily hospital occupancy,51,Australia
2021-01-15,Daily hospital occupancy,47,Australia
2021-01-16,Daily hospital occupancy,38,Australia
2021-01-17,Daily hospital occupancy,34,Australia
2021-01-18,Daily hospital occupancy,32,Australia
2021-01-19,Daily hospital occupancy,36,Australia
2021-01-20,Daily hospital occupancy,32,Australia
2021-01-21,Daily hospital occupancy,34,Australia
2021-01-22,Daily hospital occupancy,32,Australia
2021-01-23,Daily hospital occupancy,26,Australia
2021-01-24,Daily hospital occupancy,25,Australia
2021-01-25,Daily hospital occupancy,28,Australia
2021-01-26,Daily hospital occupancy,21,Australia
2021-01-27,Daily hospital occupancy,21,Australia
2021-01-28,Daily hospital occupancy,20,Australia
2021-01-29,Daily hospital occupancy,14,Australia
2021-01-30,Daily hospital occupancy,14,Australia
2021-01-31,Daily hospital occupancy,10,Australia
2021-02-01,Daily hospital occupancy,9,Australia
2021-02-02,Daily hospital occupancy,9,Australia
2021-02-03,Daily hospital occupancy,10,Australia
2021-02-04,Daily hospital occupancy,9,Australia
2021-02-05,Daily hospital occupancy,9,Australia
2021-02-06,Daily hospital occupancy,11,Australia
2021-02-07,Daily hospital occupancy,10,Australia
2021-02-08,Daily hospital occupancy,11,Australia
2021-02-09,Daily hospital occupancy,12,Australia
2021-02-10,Daily hospital occupancy,11,Australia
2021-02-11,Daily hospital occupancy,12,Australia
2021-02-12,Daily hospital occupancy,11,Australia
2021-02-13,Daily hospital occupancy,14,Australia
2021-02-14,Daily hospital occupancy,14,Australia
2021-02-15,Daily hospital occupancy,12,Australia
2021-02-16,Daily hospital occupancy,11,Australia
2021-02-17,Daily hospital occupancy,12,Australia
2021-02-18,Daily hospital occupancy,10,Australia
2021-02-19,Daily hospital occupancy,10,Australia
2021-02-20,Daily hospital occupancy,10,Australia
2021-02-21,Daily hospital occupancy,11,Australia
2021-02-22,Daily hospital occupancy,11,Australia
2021-02-23,Daily hospital occupancy,12,Australia
2021-02-24,Daily hospital occupancy,13,Australia
2021-02-25,Daily hospital occupancy,17,Australia
2021-02-26,Daily hospital occupancy,21,Australia
2021-02-27,Daily hospital occupancy,19,Australia
2021-02-28,Daily hospital occupancy,17,Australia
2021-03-01,Daily hospital occupancy,24,Australia
2021-03-02,Daily hospital occupancy,20,Australia
2021-03-03,Daily hospital occupancy,27,Australia
2021-03-04,Daily hospital occupancy,24,Australia
2021-03-05,Daily hospital occupancy,27,Australia
2021-03-06,Daily hospital occupancy,29,Australia
2021-03-07,Daily hospital occupancy,29,Australia
2021-03-08,Daily hospital occupancy,29,Australia
2021-03-09,Daily hospital occupancy,42,Australia
2021-03-10,Daily hospital occupancy,46,Australia
2021-03-11,Daily hospital occupancy,44,Australia
2021-03-12,Daily hospital occupancy,48,Australia
2021-03-13,Daily hospital occupancy,41,Australia
2021-03-14,Daily hospital occupancy,37,Australia
2021-03-15,Daily hospital occupancy,43,Australia
2021-03-16,Daily hospital occupancy,47,Australia
2021-03-17,Daily hospital occupancy,46,Australia
2021-03-18,Daily hospital occupancy,63,Australia
2021-03-19,Daily hospital occupancy,64,Australia
2021-03-20,Daily hospital occupancy,60,Australia
2021-03-21,Daily hospital occupancy,64,Australia
2021-03-22,Daily hospital occupancy,66,Australia
2021-03-23,Daily hospital occupancy,72,Australia
2021-03-24,Daily hospital occupancy,71,Australia
2021-03-25,Daily hospital occupancy,73,Australia
2021-03-26,Daily hospital occupancy,75,Australia
2021-03-27,Daily hospital occupancy,77,Australia
2021-03-28,Daily hospital occupancy,78,Australia
2021-03-29,Daily hospital occupancy,83,Australia
2021-03-30,Daily hospital occupancy,76,Australia
2021-03-31,Daily hospital occupancy,87,Australia
2021-04-01,Daily hospital occupancy,86,Australia
2021-04-02,Daily hospital occupancy,78,Australia
2021-04-03,Daily hospital occupancy,81,Australia
2021-04-04,Daily hospital occupancy,84,Australia
2021-04-05,Daily hospital occupancy,79,Australia
2021-04-06,Daily hospital occupancy,82,Australia
2021-04-07,Daily hospital occupancy,76,Australia
2021-04-08,Daily hospital occupancy,76,Australia
2021-04-09,Daily hospital occupancy,69,Australia
2021-04-10,Daily hospital occupancy,65,Australia
2021-04-11,Daily hospital occupancy,62,Australia
2021-04-12,Daily hospital occupancy,63,Australia
2021-04-13,Daily hospital occupancy,59,Australia
2021-04-14,Daily hospital occupancy,50,Australia
2021-04-15,Daily hospital occupancy,46,Australia
2021-04-16,Daily hospital occupancy,44,Australia
2021-04-17,Daily hospital occupancy,44,Australia
2021-04-18,Daily hospital occupancy,47,Australia
2021-04-19,Daily hospital occupancy,48,Australia
2021-04-20,Daily hospital occupancy,47,Australia
2021-04-21,Daily hospital occupancy,47,Australia
2021-04-22,Daily hospital occupancy,61,Australia
2021-04-23,Daily hospital occupancy,67,Australia
2021-04-24,Daily hospital occupancy,68,Australia
